index,name,repeat_num,flickr_material_database,echocardiogram,insurance_company_benchmark,fashion_mnist,sms_spam_collection,dermatology,orbit_classification_for_prediction_nasa,pima_indians_diabetes_database,customer_classification,fraud_detection_bank,raisin,ph_recognition,ecoli,seismic_bumps,heart_attack_analysis_prediction_dataset,predicting_pulsar_star,ionosphere,breast_cancer_wisconsin_prognostic,olivetti_faces,website_phishing,extyaleb,labeled_faces_in_the_wild,coil20,dry_bean,secom,date_fruit,htru2,smoker_condition,breast_tissue,turkish_music_emotion,pistachio,har,music_genre_classification,wine,taiwanese_bankruptcy_prediction,heart_disease,siberian_weather_stats,wine_customer,water_quality,paris_housing_classification,statlog_image_segmentation,mammographic_mass,world12d,patient_treatment_classification,durum_wheat_features,fetal_health_classification,cifar10,yeast,magic_gamma_telescope,classification_in_asteroseismology,cnae9,student_grade,spambase,microbes,blood_transfusion_service_center,user_knowledge_modeling,imdb,optical_recognition_of_handwritten_digits,hiva,mobile_price_classification,planning_relax,hate_speech,skillcraft1_master_table_dataset,diabetic_retinopathy_debrecen,harbermans_survival,letter_recognition,banknote_authentication,street_view_house_numbers,parkinsons,rice_seed_gonen_jasmine,breast_cancer_wisconsin_original,epileptic_seizure_recognition,human_stress_detection,weather,boston,mnist64,spectf_heart,cardiovascular_study,credit_risk_classification,statlog_german_credit,wireless_indoor_localization,breast_cancer_coimbra,hepatitis,pen_based_recognition_of_handwritten_digits,glass_identification,wilt,sentiment_labeld_sentences,image_segmentation,rice_dataset_cammeo_and_osmancik,iris,zoo,wine_quality
0,UMATO,5,33.78073348999023,inf,35.265649271011355,33.69644474983215,28.543517541885375,29.0445876121521,28.88289976119995,28.867128229141237,28.92617621421814,46.08029742240906,33.768998670578,32.38101167678833,32.275220012664796,34.57947039604187,31.120883798599245,38.41765174865723,33.311932516098025,31.22282919883728,32.9703332901001,31.270528554916382,28.329539203643797,32.32074418067932,29.88182921409607,35.582858371734616,28.750087785720826,26.319234371185303,39.726951932907106,27.262140703201293,23.868800401687622,25.562643146514894,30.6016065120697,27.935273218154908,28.698893070220947,24.956763458251952,32.32025008201599,30.223686075210573,29.394418048858643,27.239949798583986,29.76837830543518,33.61448745727539,29.314221954345705,31.85522656440735,31.701537799835204,32.80491404533386,37.68857579231262,32.68050107955933,33.06826720237732,32.60248579978943,50.54266624450683,32.793623542785646,30.67558913230896,31.795635557174684,38.113833570480345,105.84427366256713,42.982753133773805,43.61188039779663,48.70092945098877,50.575874185562135,52.097603702545165,48.17635536193848,43.744572448730466,50.40937056541443,49.44126224517822,46.95985231399536,44.88466763496399,61.37021884918213,31.706456470489503,27.952387952804564,27.68434348106384,40.51155138015747,26.698500013351442,31.764232778549193,25.416837549209596,27.4530948638916,23.146292877197265,30.47059350013733,26.436953353881837,32.09610075950623,29.95508441925049,32.0625301361084,35.33105521202087,33.996939754486085,31.03347873687744,37.1530520439148,29.403831338882448,31.225624322891235,29.834866666793822,26.903413343429566,29.051809644699098,27.10717887878418,25.509332990646364,29.534974384307862
1,UMAP,5,42.8645523071289,35.3534282207489,50.649604654312135,64.93036522865296,38.80027418136597,35.947620964050294,44.13204832077027,42.52626576423645,41.08097152709961,115.3167200088501,45.6812023639679,43.25840034484863,37.92576265335083,41.84173750877381,37.099917316436766,55.45863537788391,37.96796541213989,37.75664658546448,38.529285764694215,45.31800575256348,36.70940709114075,86.66638007164002,58.65842528343201,247.1343053340912,46.14948472976685,42.56007747650146,45.3813220500946,39.16980309486389,39.0041585445404,41.847744131088255,52.62268419265747,42.008714866638186,45.004540061950685,40.41319799423218,54.32655754089355,37.68926296234131,51.44667286872864,37.944485092163085,70.60210399627685,141.2843641757965,49.62471771240234,44.31415657997131,36.67022042274475,46.26460375785828,66.03512477874756,44.516752862930296,62.50263686180115,41.00143442153931,36.71039180755615,48.01647424697876,41.41074938774109,36.89016180038452,54.870753049850464,2673.4632778644564,34.13683528900147,33.71950941085815,56.37405362129211,57.97189326286316,65.0173189163208,40.64946966171264,36.13418364524841,56.14781565666199,60.849561309814455,38.45771279335022,35.24204711914062,90.78447012901306,47.16866374015808,37.45907196998596,36.26126317977905,106.45915255546568,34.54671931266785,43.96376848220825,52.237671852111816,34.94280247688293,38.14750390052795,40.99673752784729,34.70825166702271,43.5472909450531,51.76108865737915,39.31234412193298,39.33620367050171,35.36773591041565,33.546586418151854,52.7960431098938,33.55641059875488,43.52117004394531,49.02096376419068,33.83484745025635,72.47012367248536,33.011718559265134,35.067131423950194,44.13904070854187
2,densMAP,5,94.0807291507721,85.38816742897033,108.1510181427002,110.6176275253296,87.92584881782531,87.85667743682862,97.18280982971191,85.28724665641785,94.25454802513124,172.5065661907196,99.79653282165528,91.96499142646788,89.62157349586487,90.95545330047608,82.7945671081543,111.08275504112244,85.32080745697021,88.84997696876526,87.76190595626831,90.58338036537172,84.93775968551635,128.06658759117127,108.17634892463684,316.238556098938,94.5670341014862,90.14512610435486,100.19711031913758,92.24724345207214,85.63294157981872,88.21648569107056,100.63542628288268,89.70792179107666,92.05429158210754,87.48263807296753,107.59759206771852,86.45267448425292,97.4654001235962,88.75267105102539,128.5124183654785,205.1953188896179,97.95322842597962,95.17628417015077,86.65994849205018,100.53376245498656,128.53752527236938,97.05274424552915,113.67952489852904,94.05205998420716,94.9657678604126,105.21565008163452,92.43878073692322,87.7148319721222,108.93425316810608,inf,90.22322692871094,89.74369840621948,115.96350111961364,112.34886169433594,123.10600018501282,96.68747458457946,82.28100252151489,114.27630381584169,117.00858917236329,93.62679209709168,89.32217998504639,142.42670197486876,101.7859718799591,90.8525366783142,85.89189915657043,163.47922325134277,89.18953528404236,101.45263838768004,105.18549542427064,85.29516749382019,89.14960889816284,95.02553181648254,89.10795602798461,99.68872413635252,112.25567917823793,91.91213483810424,93.00481367111206,85.9725528717041,89.64560394287109,113.77295651435853,90.51102418899536,99.53410511016844,101.3870316028595,88.36424360275268,135.87913722991942,85.45054202079773,79.93870530128478,104.3361967086792
3,PaCMAP,5,125.44706568717956,103.6492706298828,114.75648546218872,120.82253541946412,118.2561891555786,100.8091187953949,102.6259614944458,102.34953484535215,106.77455925941469,168.60261645317078,102.94619483947754,104.62943058013916,102.4565128326416,98.07361931800844,99.00065660476685,129.7521430015564,102.06656279563904,101.53772716522217,115.94463539123537,105.44203152656556,104.71571955680848,126.96619272232056,118.58488488197328,129.381023645401,123.04334855079652,104.19714517593384,148.25363612174988,106.5767129421234,103.32615594863891,101.3704954624176,100.89508366584778,124.47292356491089,106.07254076004028,105.46212882995606,120.33272156715392,100.1581851005554,102.34141182899477,100.17355718612671,100.66793313026427,124.7639594078064,103.31244082450868,103.25016088485718,103.41856365203856,106.76434350013731,138.0391749382019,104.83195805549622,124.70213236808776,104.932439661026,149.39845747947692,101.0738664150238,122.07311840057372,101.19878196716309,109.28020992279052,177.07428359985352,100.51667795181274,102.58159289360046,123.05261344909668,108.02518801689148,124.67301125526429,104.86289386749267,101.01055045127868,107.90711164474487,106.57387013435364,100.6270742893219,99.6215434074402,150.4384488582611,99.5253116607666,119.50883736610412,98.87851667404176,141.76204714775085,102.4789098739624,117.85752410888672,103.56994976997376,109.21766896247864,97.61112909317016,99.2889904499054,102.50307822227478,99.31763463020324,101.59150071144104,97.95831880569456,97.73373560905456,95.05996532440186,99.03192143440246,121.6410740852356,104.04242539405824,108.06616106033326,113.5642671585083,95.87058148384094,99.95065479278564,98.22810277938842,95.17081680297852,109.4510729789734
4,triMAP,5,61.978559255599976,42.23404097557068,67.96563787460327,72.49577488899232,62.36891503334046,45.74050307273865,48.51621341705322,45.87265610694885,47.6718722820282,136.771634721756,47.02734241485596,46.02571763992309,46.451821422576906,46.26616644859314,47.063967084884645,79.75681324005127,46.74638171195984,46.04202647209168,60.87393031120301,49.40282053947449,45.86514630317688,72.00106573104858,64.72347950935364,99.50675044059751,66.94882121086121,49.012486124038695,105.65262203216552,46.44000754356384,46.66686329841614,44.86307368278504,51.38174242973328,64.50588312149048,46.67586164474487,46.77817845344544,68.65911831855774,46.65358200073242,47.40984025001526,45.4024694442749,48.67754778862,79.46184134483337,46.76606550216675,43.35501322746277,44.92177181243896,60.576461696624754,90.9291033744812,51.142302465438846,74.16269998550415,48.22669305801392,119.5855803489685,48.52667255401612,65.1698890209198,45.498637199401855,63.12666745185852,154.73493041992188,45.82042398452759,42.53671622276306,73.20422325134277,58.25848169326783,71.3488872051239,48.4046199798584,46.039304161071776,55.154525232315066,54.49312524795532,46.31324577331543,42.04715008735657,124.73955283164976,48.23891839981079,64.77199883460999,45.83438701629639,117.11777501106262,47.22571144104004,75.26436834335327,50.33160161972046,57.94516434669495,43.64093928337097,47.927662467956544,44.65035457611084,52.55927734375,44.33428649902344,45.77264199256897,48.24376912117005,44.50376219749451,42.54727444648743,73.78033175468445,46.47368288040161,59.66034727096557,58.49539427757263,45.87487859725952,57.25076103210449,44.512446117401126,43.27310996055603,62.83414626121521
5,MulticoreTSNE,5,21.57553491592408,0.3809159755706787,162.48656325340272,52.02473278045655,16.451787567138673,3.548277759552002,22.72146244049072,8.167534399032593,13.63255615234375,502.6336284160614,10.358901166915894,13.77861795425415,3.362436580657959,8.399979639053345,3.111225318908692,190.11677041053773,3.7136769771575926,5.6670512676239015,6.5537172794342045,31.077010440826417,2.540657377243042,121.02230653762815,19.217476749420165,216.37968797683715,28.3047131061554,10.541546773910522,415.960128068924,11.591944789886474,1.1112112522125244,4.717057085037231,30.13965001106262,9.732640647888184,12.354101467132567,1.371003007888794,141.2202304840088,2.5523245334625244,18.54744930267334,1.580134916305542,32.17948508262634,205.9773584842682,46.93285303115845,21.948141527175903,1.469355297088623,67.72802114486694,176.18963451385497,31.712121105194093,78.55012803077697,23.0489595413208,434.1087974071503,11.994634675979617,20.38920631408692,3.830825757980347,96.89675188064577,951.0885334491728,16.59526629447937,2.5862338542938232,96.22984457015993,64.24062457084656,113.60103969573974,28.516606473922728,2.315464496612549,82.95204463005066,60.41020421981811,15.66907639503479,3.107794189453125,547.6594117164611,19.021565771102907,12.583736419677734,2.224384307861328,400.3873196125031,11.07357382774353,134.52923851013185,25.71549701690674,3.163011693954468,1.624807024002075,13.103357124328614,0.6291464805603028,49.41470327377319,19.22932825088501,12.815148735046389,26.600091409683227,1.0292085647583007,0.5514866352081299,153.14736180305482,2.2809499740600585,72.37173790931702,89.57993607521057,1.800128126144409,61.834600400924685,1.3826159954071044,1.2251712799072263,126.8214536190033
