,index,name,repeat_num,paris_housing_classification.100,paris_housing_classification.200,paris_housing_classification.500,paris_housing_classification.1000,paris_housing_classification.2000,paris_housing_classification.5000,paris_housing_classification.10000,dry_bean.100,dry_bean.200,dry_bean.500,dry_bean.1000,dry_bean.2000,dry_bean.5000,dry_bean.10000,htru2.100,htru2.200,htru2.500,htru2.1000,htru2.2000,htru2.5000,htru2.10000,rice_seed_gonen_jasmine.100,rice_seed_gonen_jasmine.200,rice_seed_gonen_jasmine.500,rice_seed_gonen_jasmine.1000,rice_seed_gonen_jasmine.2000,rice_seed_gonen_jasmine.5000,rice_seed_gonen_jasmine.10000,magic_gamma_telescope.100,magic_gamma_telescope.200,magic_gamma_telescope.500,magic_gamma_telescope.1000,magic_gamma_telescope.2000,magic_gamma_telescope.5000,magic_gamma_telescope.10000,letter_recognition.100,letter_recognition.200,letter_recognition.500,letter_recognition.1000,letter_recognition.2000,letter_recognition.5000,letter_recognition.10000,fraud_detection_bank.100,fraud_detection_bank.200,fraud_detection_bank.500,fraud_detection_bank.1000,fraud_detection_bank.2000,fraud_detection_bank.5000,fraud_detection_bank.10000,paris_housing_classification,dry_bean,htru2,rice_seed_gonen_jasmine,magic_gamma_telescope,letter_recognition,fraud_detection_bank
0,0.0,UMATO,5,43.690571784973145,44.861356830596925,46.26293511390686,47.17183332443237,48.4373318195343,50.46342535018921,52.44515404701233,38.590836906433104,43.70200595855713,42.79752993583679,41.25344347953797,45.87297525405884,53.27816872596741,61.76491250991821,42.87982063293457,43.37528758049011,41.41780233383179,46.035012817382814,45.67857513427735,54.335020542144775,62.6551911354065,41.81037492752076,42.699959659576415,45.27283406257629,46.89471254348755,46.13315405845642,47.7708854675293,55.29877257347107,37.88113312721252,42.136243724823,42.34078450202942,42.005647611618045,34.29861588478089,25.27795042991638,32.686216020584105,25.358086013793944,25.305434036254884,25.1798095703125,27.82697205543518,28.0339602470398,29.4805244922638,32.92176189422607,23.82217054367065,28.17898726463318,26.52462182044983,25.47576289176941,26.62744126319885,28.600832080841062,33.273064088821414,,,,,,,
1,1.0,UMAP,5,34.11464996337891,38.30568947792053,43.42821536064148,60.39438428878784,71.87721242904664,94.4386372089386,146.5919038295746,35.13526830673218,36.76285014152527,38.71819906234741,55.01642365455628,91.85910263061524,156.0264615535736,177.90783762931824,40.40667204856872,36.240177631378174,41.4617271900177,45.99512476921082,54.74625024795533,55.79398074150085,85.89704341888428,59.57299780845642,51.83563032150269,53.288757467269896,54.78894429206848,73.46935319900513,90.46653203964232,108.43521056175231,41.75644807815552,40.9610110282898,43.37431130409241,45.87798309326172,52.1624174118042,54.36044921875,58.27954235076904,47.63308801651001,56.67586951255798,47.84590587615967,57.44613838195801,55.75793724060058,59.23130307197571,65.60931081771851,44.545675659179686,43.93760042190552,48.78992252349853,53.68452615737915,56.36628394126892,58.66893138885498,93.98459372520446,,,,,,,
2,2.0,PaCMAP,5,137.09649128913878,167.65739631652832,154.5444902420044,150.6331383228302,149.15001640319824,169.95476365089417,157.7716896533966,133.53631587028502,126.20918288230897,122.41795554161072,129.093190574646,136.86531076431274,144.84229044914247,149.48726139068603,115.01650114059449,131.44922723770142,139.3455636024475,123.83566150665284,122.42113618850708,130.72080087661743,150.55223879814147,123.31553764343262,137.92404327392578,165.82895555496216,234.4452116966248,233.98286228179933,238.4762944221497,233.4920030117035,132.0813533782959,118.1666536808014,122.97444524765017,129.11878361701966,123.17269358634948,143.17888584136963,154.13780465126038,115.9095443725586,120.79148144721984,121.43883533477783,114.83183789253236,127.2209035396576,137.61441464424132,197.08413023948668,208.90169105529785,211.3021098613739,221.06746706962585,219.66382312774653,208.2106644630432,281.99710149765014,243.1736055374145,,,,,,,
3,3.0,densMAP,5,184.4124501228333,183.67956027984616,168.29292902946472,205.22262167930603,221.7160384178161,246.81246633529665,251.53905582427976,104.00338101387024,111.67135453224182,125.31819334030152,206.07113404273983,240.60570087432865,301.17320256233216,374.7851507663727,187.1476168632508,185.74800024032592,188.07316908836364,117.9592034816742,110.1989553451538,131.5460894584656,157.00503358840942,139.16477842330931,141.9604849815369,131.7016996860504,142.94140348434448,161.25881505012512,163.51888546943664,199.60752511024475,182.76450242996216,183.27063002586365,188.3448052406311,192.8142496585846,197.81536903381348,121.3395185470581,120.34500169754028,123.38130307197572,110.96337456703186,135.80715131759644,185.02896299362183,198.68823637962345,195.55512170791627,205.15434160232545,175.64388208389283,174.72100129127503,151.34132652282716,135.54618253707886,143.0563473701477,152.41670355796813,183.2140556335449,,,,,,,
4,4.0,triMAP,5,61.42471265792847,59.89554362297058,66.13326783180237,67.77140994071961,79.27020354270935,96.24697098731994,102.734672498703,76.86072368621826,65.77163600921631,66.3952621459961,63.30585470199585,68.25431203842163,93.7471977710724,128.20665531158448,78.12741250991822,81.0745231628418,81.75416913032532,75.4485158443451,88.75068964958191,112.25957956314087,104.11233386993408,62.15119714736939,60.26813344955444,57.37298288345337,59.86444563865662,59.863437461853025,76.81753768920899,99.08767795562744,55.04747009277344,52.947307395935056,56.769685649871825,53.64253878593445,57.00269656181335,73.6627703666687,94.81498379707337,59.129505681991574,56.31467714309692,50.287713050842285,58.39310212135315,61.12358546257019,76.15142221450806,102.20868263244628,60.18231883049011,63.36118845939636,68.96777181625366,72.36545300483704,84.22405314445496,103.9169279575348,159.41353874206544,,,,,,,
5,5.0,MulticoreTSNE,5,1.763662576675415,5.159549140930176,17.321472215652467,38.71238431930542,89.39723906517028,266.2288171291351,572.4725513458252,1.6131879806518554,5.488518381118775,14.454522466659546,35.52919592857361,95.49685983657837,186.7541715145111,302.0413119316101,0.8439255714416504,3.061507558822632,9.617104387283325,21.99605369567871,51.36660976409912,128.4924771785736,397.404186630249,1.3613617897033692,2.458786153793335,9.399415922164916,24.75499596595764,68.52941226959229,151.65583839416504,283.3872000217437,0.8777054786682129,2.036252164840698,6.910308933258056,14.9124361038208,39.05477652549744,109.90688214302062,240.05285382270813,0.772534704208374,1.986275815963745,5.628480672836304,16.217457342147828,58.39755501747131,264.63733463287355,518.6805186748504,0.989055633544922,4.001515865325928,9.918165493011475,20.3563946723938,44.71546635627747,137.34011287689208,677.255308008194,,,,,,,
